MÃ,TÊN CÔNG TY,NGÀNH,NĂM,ROA,ROE,LỢI NHUẬN BIÊN,NỢ / VỐN CHỦ SỞ HỮU,NỢ / TỔNG TÀI SẢN,EBIT/TỔNG TÀI SẢN,CURRENT RATIO,CASH RATIO,EQUITY / TỔNG TÀI SẢN,TỶ LỆ VỐN CHỦ SỞ HỮU,VÒNG QUAY TỔNG TÀI SẢN,VÒNG QUAY PHẢI THU,KHẢ NĂNG THANH TOÁN LÃI VAY,DÒNG TIỀN / DOANH THU,TĂNG TRƯỞNG LNST,TĂNG TRƯỞNG DOANH THU,TĂNG TRƯỞNG TÀI SẢN,cluster_kmeans,Credit_Rating,financial_health
TIX,TANIMEX,Bất động sản,2021,0.104668616,0.151653475,0.562291079,0.448891564,0.309817225,0.129500888,4.0756483,0.824306677,0.690182775,0.690182775,0.224461395,4.820029971,144.1183427,0.384376359,0.369310514,0.437487395,0.070246811,3,AAA,Tốt
TIX,TANIMEX,Bất động sản,2022,0.087651461,0.124764486,0.562291079,0.423415936,0.297464659,0.110450502,3.887928316,0.57831405,0.702535341,0.702535341,0.196800367,4.491497964,137.2300866,0.490335981,-0.166689714,-0.127534396,-0.004906092,3,AAA,Tốt
TJC,Dịch vụ Vận tải và Thương mại,Hàng & Dịch vụ Công nghiệp,2021,0.125772749,0.152897752,0.165552481,0.215666776,0.177406161,0.121001411,3.423055548,0.32283434,0.822593839,0.822593839,1.055252044,18.97065958,159.2336526,0.230177029,6.954920196,0.40786813,0.276599868,3,AAA,Tốt
TJC,Dịch vụ Vận tải và Thương mại,Hàng & Dịch vụ Công nghiệp,2022,0.16595773,0.310506734,0.13628052,0.141564472,0.124009178,0.087006111,4.0756483,0.824306677,0.875990822,0.875990822,0.961881696,12.69535521,61.94588214,0.105518589,1.862958468,0.157510982,0.269871165,3,AAA,Tốt
TKC,Địa ốc Tân Kỷ,Xây dựng và Vật liệu,2021,0.002128254,0.019166274,0.11670028,3.870466216,0.888958402,0.03482319,1.182552118,7.54966E-05,0.111041598,0.111041598,0.399207097,0.568988576,1.073896443,-0.232051906,-0.064903102,-0.037790802,0.413098212,1,B,Yếu
TKC,Địa ốc Tân Kỷ,Xây dựng và Vật liệu,2022,-0.083585052,0.310506734,-0.210055647,-1.569434185,1.140581896,-0.072741329,0.748513649,3.76907E-05,-0.140581896,-0.140581896,0.090571762,0.097747873,-11.77931897,-0.025044501,-198.1974505,-0.813388256,-0.177483893,1,B,Yếu
TKG,SX và T.Mại Tùng Khánh,Tài nguyên Cơ bản,2021,0.02902342,0.047720134,0.08761989,0.644194015,0.39179927,0.066870793,2.076802731,0.078581482,0.60820073,0.60820073,1.43814906,4.146785834,2.86908497,-0.0346684,-0.051019031,0.138038756,0.114149769,2,AA,Khá
TKG,SX và T.Mại Tùng Khánh,Tài nguyên Cơ bản,2022,0.018610408,0.02842467,0.057106925,0.52735337,0.345272666,0.029817974,2.202561541,0.824306677,0.654727334,0.654727334,1.233785701,7.918539265,1.186852083,0.277360577,-0.386919789,-0.179750798,-0.043885321,2,AA,Khá
TKU,Công nghiệp Tung Kuang,Tài nguyên Cơ bản,2021,0.076921287,0.176546008,0.194676005,1.295151515,0.564298917,0.099263496,1.370200153,0.29272228,0.435701083,0.435701083,0.706235186,4.686458972,18.69433372,-0.123514153,0.467993821,0.058484872,0.283610872,4,BBB,Trung bình
TKU,Công nghiệp Tung Kuang,Tài nguyên Cơ bản,2022,0.058435649,0.117254018,0.140111267,1.006549428,0.501632013,0.08302004,1.407016532,0.072579657,0.498367987,0.498367987,1.037834244,8.572448058,7.324498289,-0.034527445,-0.308182384,0.338255174,-0.08933156,0,A,Trung bình
TKU,Công nghiệp Tung Kuang,Tài nguyên Cơ bản,2023,-0.045764453,-0.074197259,0.049498008,0.621285822,0.38320561,-0.016592658,1.614791645,0.066099883,0.61679439,0.61679439,0.966727952,18.97065958,-0.803876209,0.332409135,-1.543806273,-0.353199892,-0.305625435,2,AA,Khá
TKU,Công nghiệp Tung Kuang,Tài nguyên Cơ bản,2024,0.058403473,0.108661216,0.1629677,0.860526627,0.46251777,0.077411349,1.569232748,0.689971141,0.53748223,0.53748223,0.797009994,6.911770104,10.60902589,0.138263423,-2.64059128,0.059862429,0.285553058,4,BBB,Trung bình
TLD,ĐT XD và PT Đô thị Thăng Long,Bất động sản,2021,0.029091413,0.039885917,0.079694452,0.37105465,0.270634471,0.041611715,2.400609591,0.150854639,0.729365529,0.729365529,0.660070754,2.024074335,3.701064671,0.064128134,-0.065879172,0.101375651,0.002710969,2,AA,Khá
TLD,ĐT XD và PT Đô thị Thăng Long,Bất động sản,2022,0.013145663,0.017286411,0.071008728,0.314989654,0.239537743,0.021527086,3.629226972,0.089829256,0.760462257,0.760462257,0.517205576,1.09018275,3.008510519,-0.629120226,-0.251256381,0.298339161,0.656973067,2,AA,Khá
TLD,ĐT XD và PT Đô thị Thăng Long,Bất động sản,2023,0.004903125,0.006229253,0.065629499,0.270465883,0.212887167,0.01803819,4.069230162,0.04359324,0.787112833,0.787112833,0.325919346,1.54340969,1.502173966,0.066315026,-0.637415528,-0.387415943,-0.027882531,2,AA,Khá
TLD,ĐT XD và PT Đô thị Thăng Long,Bất động sản,2024,0.017981764,0.023100729,0.0781361,0.284675375,0.221593237,0.028278263,3.912856506,0.120132749,0.778406763,0.778406763,0.538852118,2.51759384,3.382490284,0.016306047,2.829547916,0.726424683,0.044210805,2,AA,Khá
TLG,Tập đoàn Thiên Long,Hàng cá nhân & Gia dụng,2021,0.11312009,0.151572458,0.422431237,0.339925192,0.253689679,0.148105305,3.229236991,0.824306677,0.746310321,0.746310321,1.090811104,6.698451514,51.6078651,0.082895346,0.153692472,-0.006063156,0.05683032,3,AAA,Tốt
TLG,Tập đoàn Thiên Long,Hàng cá nhân & Gia dụng,2022,0.139746379,0.204782259,0.432870635,0.465385075,0.317585516,0.177074871,2.566253777,0.487657554,0.682414484,0.682414484,1.227191951,9.514402844,57.19999839,0.082131817,0.448957929,0.319525846,0.172883707,3,AAA,Tốt
TLG,Tập đoàn Thiên Long,Hàng cá nhân & Gia dụng,2023,0.126822448,0.170094394,0.436913364,0.341200999,0.254399601,0.164439554,3.145318892,0.368792865,0.745600399,0.745600399,1.232664089,7.889241768,25.87232851,0.071956356,-0.111646177,-0.016752943,-0.02111785,3,AAA,Tốt
TLG,Tập đoàn Thiên Long,Hàng cá nhân & Gia dụng,2024,0.136981531,0.196060153,0.445752996,0.431288963,0.301329064,0.176672467,2.709542091,0.710254327,0.698670936,0.698670936,1.11877264,5.790894365,43.9139527,0.095546831,0.29205811,0.085708546,0.196234059,3,AAA,Tốt
TLH,Thép Tiến Lên,Tài nguyên Cơ bản,2021,0.108777412,0.23784809,0.145822117,1.186557718,0.54266014,0.143731781,1.597229065,0.027379173,0.45733986,0.45733986,1.107162714,11.18033498,10.71839041,-0.092160388,4.77811093,0.137163674,0.51214922,0,A,Trung bình
TLH,Thép Tiến Lên,Tài nguyên Cơ bản,2022,0.001795933,0.003947643,0.053498286,1.198101269,0.545061907,0.029529473,1.60924617,0.050307357,0.454938093,0.454938093,1.267737609,14.26342471,1.276792553,-0.035680496,-0.983471013,0.146338125,0.00114,0,A,Trung bình
TLH,Thép Tiến Lên,Tài nguyên Cơ bản,2023,0.000994211,0.002205332,0.025276816,1.218173227,0.549178582,0.024816176,1.57677328,0.119564267,0.450821418,0.450821418,1.49167352,7.502157677,0.878986415,0.051803404,-0.455922851,0.156422391,-0.017184298,1,B,Yếu
TLH,Thép Tiến Lên,Tài nguyên Cơ bản,2024,-0.083585052,-0.146909135,-0.04722041,2.125021814,0.680002234,-0.072741329,1.308113545,0.038565796,0.319997766,0.319997766,1.603632457,10.61204229,-4.687274503,-0.124685604,-146.6447728,0.023987824,-0.04750274,1,B,Yếu
TMB,Than Miền Bắc - Vinacomin,Tài nguyên Cơ bản,2021,0.06494342,0.227311702,0.058404369,2.500149877,0.714297949,0.112603194,1.261605499,0.019008742,0.285702051,0.285702051,2.937753029,18.97065958,3.81036716,0.073898749,0.310774713,0.003513772,-0.604244566,0,A,Trung bình
TMB,Than Miền Bắc - Vinacomin,Tài nguyên Cơ bản,2022,0.085822488,0.310506734,0.040987301,3.870466216,0.801425922,0.119845618,1.196104743,0.021977288,0.198574078,0.198574078,2.937753029,18.97065958,4.974490809,0.019299837,1.948103049,1.252174626,1.23088259,0,A,Trung bình
TMB,Than Miền Bắc - Vinacomin,Tài nguyên Cơ bản,2023,0.084095242,0.310506734,0.040694168,3.870466216,0.823561175,0.111144622,1.186968842,0.008456918,0.176438825,0.176438825,2.937753029,18.97065958,7.205390935,-0.064686892,0.703120371,0.494148817,0.738101022,0,A,Trung bình
TMB,Than Miền Bắc - Vinacomin,Tài nguyên Cơ bản,2024,0.03617034,0.181784926,0.036396815,3.870466216,0.801026739,0.076653124,1.216618704,0.005581379,0.198973261,0.198973261,2.937753029,18.97065958,1.748482456,0.004094173,-0.56654653,0.124096825,0.007769766,0,A,Trung bình
TMC,XNK Thủ Đức,"Điện, nước & xăng dầu khí đốt",2021,0.041499024,0.069813561,0.076406981,0.682294016,0.405573586,0.051529835,1.39156873,0.173717846,0.594426414,0.594426414,2.937753029,18.97065958,116.2256898,0.028183454,0.782367753,0.107069709,0.036848207,0,A,Trung bình
TMC,XNK Thủ Đức,"Điện, nước & xăng dầu khí đốt",2022,0.011412551,0.023842645,0.039143301,1.089160083,0.521338739,0.014653082,1.203663491,0.292476268,0.478661261,0.478661261,2.937753029,18.97065958,452.2810631,0.013139761,-0.676050382,0.960100388,0.177965704,0,A,Trung bình
TMP,Thủy điện Thác Mơ,"Điện, nước & xăng dầu khí đốt",2021,0.16595773,0.25673805,0.562291079,0.419382593,0.295468322,0.198349219,4.0756483,0.586944958,0.704531678,0.704531678,0.376083344,3.341588852,14.05797276,0.469866048,0.964409106,0.688414455,-0.018264453,3,AAA,Tốt
TMP,Thủy điện Thác Mơ,"Điện, nước & xăng dầu khí đốt",2022,0.16595773,0.310506734,0.562291079,0.359275037,0.264313716,0.198349219,4.0756483,0.134620326,0.735686284,0.735686284,0.466489498,3.228322198,20.94314841,0.50045555,0.611714321,0.430271156,0.153083105,3,AAA,Tốt
TMP,Thủy điện Thác Mơ,"Điện, nước & xăng dầu khí đốt",2023,0.16595773,0.28999202,0.562291079,0.351825065,0.260259315,0.198349219,4.0756483,0.345556497,0.739740685,0.739740685,0.398119632,1.240028743,16.71636566,0.062581111,-0.206684654,-0.202059985,-0.065028181,3,AAA,Tốt
TMP,Thủy điện Thác Mơ,"Điện, nước & xăng dầu khí đốt",2024,0.16595773,0.2305817,0.562291079,0.314982075,0.23953336,0.198349219,4.0756483,0.524849812,0.76046664,0.76046664,0.377137735,2.014781714,18.32935404,0.9059805,-0.228458511,-0.105858548,-0.056113369,3,AAA,Tốt
TMS,Transimex,Hàng & Dịch vụ Công nghiệp,2021,0.108282323,0.177912579,0.085603214,0.643043613,0.391373429,0.130269659,1.479088568,0.653404962,0.608626571,0.608626571,1.112865746,5.846839767,13.59295348,0.002264277,0.930483588,0.866772877,0.46293133,3,AAA,Tốt
TMS,Transimex,Hàng & Dịch vụ Công nghiệp,2022,0.122484871,0.164508865,0.150747978,0.343095391,0.255451246,0.148937136,2.031181097,0.64832739,0.744548754,0.744548754,0.654881996,6.378499199,14.28280893,0.07973688,0.098912397,-0.428312805,-0.028510326,3,AAA,Tốt
TMS,Transimex,Hàng & Dịch vụ Công nghiệp,2023,0.023032729,0.036289182,0.171836959,0.575548518,0.365300409,0.038454366,1.915118663,0.471352679,0.634699591,0.634699591,0.318080845,3.595801174,3.697056933,-0.101753723,-0.746377328,-0.344912074,0.348730346,2,AA,Khá
TMS,Transimex,Hàng & Dịch vụ Công nghiệp,2024,0.021621299,0.035182223,0.165003641,0.627202135,0.385448201,0.049692695,1.631616769,0.378558007,0.614551799,0.614551799,0.391444842,5.080983736,2.911400792,0.076120462,0.060000738,0.38964171,0.129197176,2,AA,Khá
TMT,Ô tô TMT,Ô tô và phụ tùng,2021,0.01325462,0.09015713,0.094967221,3.870466216,0.852983119,0.031578475,1.049907198,0.010819513,0.147016881,0.147016881,0.808530709,4.778000883,2.285405074,-0.050601864,21.86403268,0.444925923,0.828725072,1,B,Yếu
TMT,Ô tô TMT,Ô tô và phụ tùng,2022,0.013806741,0.111154386,0.088439713,3.870466216,0.875787709,0.042414068,1.017098071,0.01020802,0.124212291,0.124212291,0.863334414,9.980338173,1.853219784,-0.03233129,0.170377817,0.199733325,0.123575314,1,B,Yếu
TMT,Ô tô TMT,Ô tô và phụ tùng,2023,0.001103994,0.005475774,0.064473745,3.870466216,0.798385704,0.056533442,1.059512578,0.018698932,0.201614296,0.201614296,1.214174797,12.7369839,0.80602849,-0.137426065,-0.950520909,-0.129741585,-0.381206034,1,B,Yếu
TMT,Ô tô TMT,Ô tô và phụ tùng,2024,-0.083585052,-0.146909135,-0.031868697,3.870466216,0.916349406,-0.072741329,1.008675933,0.267002299,0.083650594,0.083650594,1.585780805,8.089332147,-3.837154849,0.403116464,-132.7038473,-0.117709614,-0.32446228,1,B,Yếu
TN1,TNS Holdings,Bất động sản,2021,0.067114217,0.126415233,0.316715058,0.883583504,0.469097071,0.091142233,1.79884861,0.108954904,0.530902929,0.530902929,0.44678348,1.698339101,31.52767907,-0.755141172,-0.090196801,0.185517481,-0.09408175,4,BBB,Trung bình
TN1,TNS Holdings,Bất động sản,2022,0.032666396,0.062157949,0.283217282,0.902810098,0.474461482,0.08830629,4.0756483,0.824306677,0.525538518,0.525538518,0.530653532,2.229476994,2.943561097,0.13723141,-0.487136392,0.251495051,0.053695643,2,AA,Khá
TN1,Rox Key Holdings,Bất động sản,2023,0.030700004,0.05631883,0.259398982,0.834489357,0.454889179,0.073342109,4.0756483,0.824306677,0.545110821,0.545110821,0.579663987,2.609131465,2.51587609,0.058774753,-0.063967952,0.087974667,-0.004013338,2,AA,Khá
TN1,Rox Key Holdings,Bất động sản,2024,0.024720239,0.057786696,0.252178132,1.337626898,0.572215737,0.056723753,2.571286583,0.09992306,0.427784263,0.427784263,0.450163918,1.080915032,2.410995509,0.049783495,0.022486771,-0.013861724,0.269823774,4,BBB,Trung bình
TNA,XNK Thiên Nam,Tài nguyên Cơ bản,2021,0.008060044,0.032652769,0.038772556,3.051190006,0.753158949,0.049756013,1.214791994,0.050406947,0.246841051,0.246841051,2.329440211,5.758520374,1.27825907,0.016783586,-0.560653218,0.041108481,0.098090622,1,B,Yếu
TNA,XNK Thiên Nam,Tài nguyên Cơ bản,2022,0.004313228,0.019868062,0.028679613,3.606309485,0.782906467,0.048623514,1.109078498,0.031387018,0.217093533,0.217093533,2.414958905,5.594959605,1.248298182,-0.000263383,-0.389019987,0.183641521,0.141726325,1,B,Yếu
TNC,Cao su Thống Nhất,Hóa chất,2022,0.128198006,0.150661416,0.227053787,0.175224329,0.149098623,0.105535794,4.0756483,0.077741422,0.850901377,0.850901377,0.240978982,4.542023912,343.1030846,-0.208178912,0.318904601,0.387044239,0.047417869,3,AAA,Tốt
TNC,Cao su Thống Nhất,Hóa chất,2023,0.089544784,0.098752798,0.166558909,0.102831379,0.093243066,0.0896806,4.0756483,0.310564984,0.906756934,0.906756934,0.353184201,10.78438306,70.60930107,0.084966614,-0.365965583,0.330380625,-0.092276018,3,AAA,Tốt
TNG,Đầu tư và Thương mại TNG,Hàng cá nhân & Gia dụng,2021,0.053186718,0.158855287,0.133462826,1.986747301,0.665187611,0.094620239,0.827860223,0.005522035,0.334812389,0.334812389,1.246425351,7.574803791,3.30676794,0.00662183,0.512248591,0.2150367,0.228531754,1,B,Yếu
TNG,Đầu tư và Thương mại TNG,Hàng cá nhân & Gia dụng,2022,0.055367568,0.177484576,0.147584956,2.205569316,0.688042934,0.100563814,0.8916044,0.175240626,0.311957066,0.311957066,1.279770419,12.12370581,3.335764827,0.056338837,0.261359198,0.244091496,0.21167606,0,A,Trung bình
TNG,Đầu tư và Thương mại TNG,Hàng cá nhân & Gia dụng,2023,0.041955053,0.118304086,0.13815897,1.819781575,0.645362602,0.092608434,0.887908733,0.111489478,0.354637398,0.354637398,1.356528201,9.156533854,2.517343587,0.06775294,-0.251041222,0.04767322,-0.011608314,0,A,Trung bình
TNG,Đầu tư và Thương mại TNG,Hàng cá nhân & Gia dụng,2024,0.054319638,0.166759056,0.152216713,2.069958919,0.674262742,0.106588368,0.954244823,0.234759536,0.325737258,0.325737258,1.330950899,10.45146676,2.868034766,0.132024609,0.438780648,0.090323083,0.111276165,0,A,Trung bình
TNH,Bệnh viện Quốc tế Thái Nguyên,Y tế,2021,0.110990159,0.182926822,0.510805185,0.648135503,0.393253772,0.146024715,0.747327841,0.51541007,0.606746228,0.606746228,0.320724677,8.608061661,4.569187737,0.738435373,0.309768282,0.228903139,0.11133367,3,AAA,Tốt
TNH,Bệnh viện Quốc tế Thái Nguyên,Y tế,2022,0.100834224,0.152666544,0.454448678,0.514035,0.339513287,0.131350947,0.677834347,0.259452624,0.660486713,0.660486713,0.332224635,4.470391252,4.895406562,0.444725916,-0.01505466,0.123021579,0.084148182,4,BBB,Trung bình
TNH,Tập đoàn Bệnh viện TNH,Y tế,2023,0.065345445,0.080777903,0.410349881,0.236167308,0.191048013,0.084563685,2.765953716,0.824306677,0.808951987,0.808951987,0.249674456,1.328197298,6.800840867,0.21901537,-0.009622276,0.148512644,0.528246822,2,AA,Khá
TNH,Tập đoàn Bệnh viện TNH,Y tế,2024,0.019261336,0.026467715,0.279619738,0.374137037,0.272270543,0.030391975,2.500525987,0.350887162,0.727729457,0.727729457,0.174026246,1.391039021,4.282131485,0.147803263,-0.6477016,-0.166932443,0.195197243,2,AA,Khá
TNI,Tập đoàn Thành Nam,Tài nguyên Cơ bản,2021,-0.060709994,-0.124931006,0.015018609,1.057832634,0.514051831,0.02162913,1.894262363,0.017042322,0.485948169,0.485948169,1.77154294,3.345429234,1.004440319,-0.050301368,-580.2160366,0.310141747,-0.007049101,1,B,Yếu
TNI,Tập đoàn Thành Nam,Tài nguyên Cơ bản,2022,0.002998072,0.005279954,0.078801894,0.76111674,0.432178471,0.0636406,1.822124877,0.053668682,0.567821529,0.567821529,1.828119814,4.703153322,2.454320736,0.097889647,-1.042951279,-0.102473537,-0.130250295,0,A,Trung bình
TNI,Tập đoàn Thành Nam,Tài nguyên Cơ bản,2023,0.000528714,0.000899831,0.068721823,0.701922748,0.412429265,0.022094115,1.732934119,0.027461841,0.587570735,0.587570735,0.841864137,2.551994653,0.822083044,-0.014801407,-0.829539337,-0.554874389,-0.033403475,2,AA,Khá
TNI,Tập đoàn Thành Nam,Tài nguyên Cơ bản,2024,-0.029787424,-0.055090289,0.027025681,0.849447875,0.459298089,0.001188277,1.548018226,0.017827198,0.540701911,0.540701911,1.066643902,4.406638524,0.042856968,0.150215733,-58.97605876,0.303809425,0.029050459,1,B,Yếu
TNT,Tập đoàn TNT,Tài nguyên Cơ bản,2021,0.050729438,0.053807237,0.083379911,0.060670867,0.057200465,0.063077172,4.0756483,0.824306677,0.942799535,0.942799535,1.093419345,2.142732459,402.0950023,-0.177372788,-12.15686811,48.81373708,0.662405524,5,BB,Yếu
TNT,Tập đoàn TNT,Tài nguyên Cơ bản,2022,0.011506201,0.012387017,0.075919856,0.07655141,0.071107993,0.007370104,4.0756483,0.824306677,0.928892007,0.928892007,0.629583514,4.843552546,10.92526904,0.564419678,-0.766901623,-0.408255899,0.027702335,2,AA,Khá
TNT,Tập đoàn TNT,Tài nguyên Cơ bản,2023,0.011641511,0.027534146,0.02850149,1.365169427,0.577197308,0.037215249,4.0756483,0.824306677,0.422802692,0.422802692,0.39728978,2.210287355,1.717760492,-1.399705804,1.694957485,0.680848477,1.663633807,5,BB,Yếu
TNT,Tập đoàn TNT,Tài nguyên Cơ bản,2024,-0.000113198,-0.000120488,0.010964046,0.064399192,0.060502857,0.101759328,4.0756483,0.824306677,0.939497143,0.939497143,1.380719848,3.639350841,1.0685448,0.211067784,-1.004029919,0.440344136,-0.585553865,2,AA,Khá
TOT,Vận tải Transimex,Hàng & Dịch vụ Công nghiệp,2021,0.063274552,0.074966278,0.152429918,0.184777701,0.155959806,0.051806671,3.182750628,0.737844581,0.844040194,0.844040194,1.383809423,3.991614319,12.97968891,0.052869012,-0.449392682,0.139545872,-0.046651211,2,AA,Khá
TOT,Vận tải Transimex,Hàng & Dịch vụ Công nghiệp,2022,0.085306983,0.184110684,0.215029466,1.158213509,0.536653813,0.107561261,1.077270748,0.084505352,0.463346187,0.463346187,1.051781789,2.107749736,26.16618206,-0.087098167,1.757721077,0.5546914,1.045478094,4,BBB,Trung bình
TOT,Vận tải Transimex,Hàng & Dịch vụ Công nghiệp,2023,0.120680699,0.244821969,0.21687971,1.028675435,0.507067526,0.162485116,0.946302294,0.197081966,0.492932474,0.492932474,1.353758146,3.872963284,15.16629078,0.238266779,0.700217253,0.546915612,0.201852543,4,BBB,Trung bình
TPC,Nhựa Tân Đại Hưng,Hóa chất,2021,0.020292389,0.045142187,0.088694503,1.224587131,0.550478385,0.032843923,1.300524848,0.075125372,0.449521615,0.449521615,1.195881576,8.525575806,4.01356862,0.018900926,-0.302365737,0.031754139,0.067908451,0,A,Trung bình
TPC,Nhựa Tân Đại Hưng,Hóa chất,2022,0.023317034,0.044530495,0.097085926,0.909783828,0.476380528,0.041896335,1.457391707,0.038130098,0.523619472,0.523619472,1.610278447,13.85712892,3.304810927,-0.022980931,-0.015901324,0.153217749,-0.143556903,0,A,Trung bình
